1962-04-26,4.519331,4.574063,4.503693,4.519331,0.764325,230211
1962-04-27,4.519331,4.589701,4.409866,4.441142,0.751101,342119
1962-04-30,4.441142,4.472417,4.222212,4.284764,0.724654,442837
1962-05-01,4.284764,4.409866,4.222212,4.386409,0.741845,509981
1962-05-02,4.394228,4.480236,4.394228,4.425504,0.748456,465218
1962-05-03,4.448961,4.503693,4.448961,4.503693,0.761680,498791
1962-05-04,4.503693,4.519331,4.448961,4.488055,0.759036,316540
1962-05-07,4.488055,4.495874,4.417685,4.441142,0.751101,334126
1962-05-08,4.441142,4.441142,4.402047,4.433323,0.749779,247797
1962-05-09,4.433323,4.441142,4.394228,4.425504,0.748456,350113
1962-05-10,4.425504,4.456780,4.355134,4.386409,0.741845,423652
1962-05-11,4.386409,4.441142,4.316039,4.331677,0.732588,620291
1962-05-14,4.331677,4.402047,4.276945,4.402047,0.744490,484402
1962-05-15,4.402047,4.456780,4.402047,4.425504,0.748456,420455
1962-05-16,4.425504,4.441142,4.409866,4.433323,0.749779,278172
1962-05-17,4.433323,4.464598,4.409866,4.433323,0.749779,129494
1962-05-18,4.448961,4.495874,4.448961,4.495874,0.760358,300553
1962-05-21,4.495874,4.495874,4.456780,4.456780,0.753746,222218
1962-05-22,4.456780,4.464598,4.347315,4.347315,0.735233,270178
1962-05-23,4.316039,4.316039,4.237850,4.261307,0.720687,353310
1962-05-24,4.261307,4.308220,4.190937,4.206574,0.711431,455626
1962-05-25,4.206574,4.206574,4.073653,4.120566,0.696885,407665
1962-05-28,4.104929,4.104929,3.885999,3.909456,0.661181,677844
1962-05-29,3.909456,4.120566,3.753078,4.073653,0.688950,1248575
1962-05-31,4.089291,4.190937,4.089291,4.112747,0.695562,695429
1962-06-01,4.112747,4.151842,4.065834,4.128385,0.698207,438041
1962-06-04,4.120566,4.120566,3.940731,3.940731,0.666471,322935
1962-06-05,3.940731,4.065834,3.909456,3.964188,0.670437,508383
1962-06-06,4.011102,4.128385,4.011102,4.011102,0.678372,351711
1962-06-07,4.026739,4.089291,4.026739,4.026739,0.681016,169461
1962-06-08,4.042377,4.120566,4.042377,4.065834,0.687629,214224
1962-06-11,4.065834,4.104929,4.026739,4.058015,0.686306,188645
1962-06-12,4.011102,4.011102,3.823448,3.839086,0.654323,438041
1962-06-13,3.839086,3.932912,3.815629,3.831267,0.652990,444435
1962-06-14,3.831267,3.909456,3.799991,3.807810,0.648992,92724
1962-06-15,3.807810,3.925094,3.753078,3.925094,0.668982,561139
1962-06-18,3.917275,3.917275,3.815629,3.862542,0.658321,359705
1962-06-19,3.862542,3.870361,3.807810,3.839086,0.654323,204632
1962-06-20,3.823448,3.823448,3.753078,3.753078,0.639664,393277
1962-06-21,3.753078,3.753078,3.627975,3.627975,0.618342,487600
1962-06-22,3.612337,3.612337,3.463778,3.471597,0.591689,532363
1962-06-25,3.471597,3.534148,3.393408,3.502872,0.597020,740193
1962-06-26,3.502872,3.541967,3.471597,3.471597,0.591689,541955
1962-06-27,3.471597,3.526329,3.448140,3.526329,0.601018,284566
1962-06-28,3.588880,3.698345,3.588880,3.674888,0.626338,420455
1962-06-29,3.698345,3.776534,3.698345,3.721802,0.634333,351711
1962-07-02,3.721802,3.979826,3.698345,3.932912,0.670314,316540
1962-07-03,3.932912,3.987645,3.878180,3.932912,0.670314,509981
1962-07-05,3.932912,4.018921,3.932912,4.018921,0.684973,281369
1962-07-06,3.979826,3.979826,3.878180,3.932912,0.670314,249395
1962-07-09,3.932912,3.995464,3.862542,3.964188,0.675645,278172
1962-07-10,3.964188,4.081472,3.956369,3.979826,0.678310,470014
1962-07-11,3.979826,4.018921,3.925094,4.003283,0.682308,231810
1962-07-12,4.034558,4.104929,4.034558,4.058015,0.691637,391679
1962-07-13,4.050196,4.050196,3.956369,4.026739,0.686305,310145
1962-07-16,4.018921,4.018921,3.964188,4.018921,0.684973,158270
1962-07-17,4.003283,4.003283,3.901637,3.901637,0.664984,209428
1962-07-18,3.878180,3.878180,3.823448,3.846904,0.655655,249395
1962-07-19,3.846904,3.948550,3.839086,3.909456,0.666316,241402
1962-07-20,3.909456,3.979826,3.901637,3.925094,0.668982,161467
1962-07-23,3.932912,3.987645,3.932912,3.979826,0.678310,155073
1962-07-24,3.979826,3.995464,3.925094,3.925094,0.668982,158270
1962-07-25,3.925094,3.925094,3.831267,3.909456,0.666316,147079
1962-07-26,3.909456,3.987645,3.909456,3.987645,0.679643,199836
1962-07-27,3.987645,4.026739,3.948550,3.979826,0.678310,233408
1962-07-30,3.979826,4.050196,3.979826,4.050196,0.690303,169461
1962-07-31,4.065834,4.167480,4.065834,4.151842,0.707628,458823
1962-08-01,4.151842,4.159661,4.112747,4.128385,0.703630,228612
1962-08-02,4.128385,4.159661,4.128385,4.159661,0.708961,188645
1962-08-03,4.159661,4.190937,4.151842,4.190937,0.714292,246198
1962-08-06,4.183118,4.183118,4.104929,4.112747,0.700965,246198
1962-08-07,4.112747,4.120566,4.081472,4.104929,0.699632,255790
1962-08-08,4.104929,4.104929,4.026739,4.104929,0.699632,166264
1962-08-09,4.104929,4.144023,4.089291,4.112747,0.700965,190244
1962-08-10,4.112747,4.167480,4.104929,4.151842,0.707628,247797
1962-08-13,4.151842,4.151842,4.097110,4.112747,0.700965,195040
1962-08-14,4.128385,4.222212,4.128385,4.222212,0.719621,348514
1962-08-15,4.222212,4.237850,4.190937,4.206574,0.716956,241402
1962-08-16,4.206574,4.245669,4.206574,4.222212,0.719621,217422
1962-08-17,4.230031,4.276945,4.230031,4.261307,0.726285,233408
1962-08-20,4.261307,4.323858,4.237850,4.253488,0.724952,247797
1962-08-21,4.253488,4.308220,4.237850,4.253488,0.724952,187046
1962-08-22,4.269126,4.347315,4.269126,4.347315,0.740944,238205
1962-08-23,4.347315,4.370772,4.323858,4.331677,0.738278,231810
1962-08-24,4.331677,4.339496,4.222212,4.253488,0.724952,327731
1962-08-27,4.253488,4.292582,4.198755,4.198755,0.715624,201435
1962-08-28,4.206574,4.261307,4.206574,4.230031,0.720954,262185
